 2110.000, 0.33185177E+03, 0.33995636E+03, 0.38519107E+00, 0.39459834E+00
 2120.000, 0.33166571E+03, 0.33975334E+03, 0.38497511E+00, 0.39436269E+00
 2130.000, 0.33147865E+03, 0.33954905E+03, 0.38475798E+00, 0.39412556E+00
 2140.000, 0.33129060E+03, 0.33934351E+03, 0.38453971E+00, 0.39388698E+00
 2150.000, 0.33110158E+03, 0.33913672E+03, 0.38432030E+00, 0.39364696E+00
 2160.000, 0.33091158E+03, 0.33892871E+03, 0.38409977E+00, 0.39340551E+00
 2170.000, 0.33072062E+03, 0.33871949E+03, 0.38387812E+00, 0.39316266E+00
 2180.000, 0.33052871E+03, 0.33850907E+03, 0.38365536E+00, 0.39291842E+00
 2190.000, 0.33033585E+03, 0.33829748E+03, 0.38343150E+00, 0.39267282E+00
 2200.000, 0.33014206E+03, 0.33808472E+03, 0.38320656E+00, 0.39242586E+00
 2210.000, 0.32994733E+03, 0.33787081E+03, 0.38298053E+00, 0.39217757E+00
 2220.000, 0.32975169E+03, 0.33765576E+03, 0.38275344E+00, 0.39192795E+00
 2230.000, 0.32955513E+03, 0.33743959E+03, 0.38252530E+00, 0.39167704E+00
 2240.000, 0.32935767E+03, 0.33722232E+03, 0.38229610E+00, 0.39142484E+00
 2250.000, 0.32915932E+03, 0.33700395E+03, 0.38206586E+00, 0.39117138E+00
 2260.000, 0.32896008E+03, 0.33678450E+03, 0.38183460E+00, 0.39091666E+00
 2270.000, 0.32875997E+03, 0.33656400E+03, 0.38160232E+00, 0.39066071E+00
 2280.000, 0.32855898E+03, 0.33634244E+03, 0.38136903E+00, 0.39040354E+00
 2290.000, 0.32835713E+03, 0.33611984E+03, 0.38113474E+00, 0.39014516E+00
 2300.000, 0.32815443E+03, 0.33589622E+03, 0.38089945E+00, 0.38988560E+00
 2310.000, 0.32795088E+03, 0.33567160E+03, 0.38066319E+00, 0.38962487E+00
 2320.000, 0.32774650E+03, 0.33544598E+03, 0.38042596E+00, 0.38936299E+00
 2330.000, 0.32754129E+03, 0.33521937E+03, 0.38018776E+00, 0.38909996E+00
 2340.000, 0.32733526E+03, 0.33499180E+03, 0.37994862E+00, 0.38883581E+00
 2350.000, 0.32712842E+03, 0.33476327E+03, 0.37970853E+00, 0.38857055E+00
 2360.000, 0.32692077E+03, 0.33453380E+03, 0.37946751E+00, 0.38830420E+00
 2370.000, 0.32671233E+03, 0.33430340E+03, 0.37922556E+00, 0.38803676E+00
 2380.000, 0.32650310E+03, 0.33407208E+03, 0.37898270E+00, 0.38776827E+00
 2390.000, 0.32629309E+03, 0.33383986E+03, 0.37873894E+00, 0.38749872E+00
 2400.000, 0.32608231E+03, 0.33360675E+03, 0.37849428E+00, 0.38722814E+00
 2410.000, 0.32587077E+03, 0.33337276E+03, 0.37824873E+00, 0.38695653E+00
 2420.000, 0.32565847E+03, 0.33313790E+03, 0.37800231E+00, 0.38668393E+00
 2430.000, 0.32544542E+03, 0.33290218E+03, 0.37775502E+00, 0.38641033E+00
 2440.000, 0.32523163E+03, 0.33266563E+03, 0.37750687E+00, 0.38613575E+00
 2450.000, 0.32501711E+03, 0.33242824E+03, 0.37725787E+00, 0.38586020E+00
 2460.000, 0.32480187E+03, 0.33219004E+03, 0.37700803E+00, 0.38558371E+00
 2470.000, 0.32458591E+03, 0.33195102E+03, 0.37675735E+00, 0.38530628E+00
 2480.000, 0.32436924E+03, 0.33171122E+03, 0.37650586E+00, 0.38502793E+00
 2490.000, 0.32415187E+03, 0.33147062E+03, 0.37625355E+00, 0.38474867E+00
 2500.000, 0.32393380E+03, 0.33122926E+03, 0.37600043E+00, 0.38446851E+00
 2510.000, 0.32371505E+03, 0.33098714E+03, 0.37574652E+00, 0.38418747E+00
 2520.000, 0.32349562E+03, 0.33074426E+03, 0.37549182E+00, 0.38390556E+00
 2530.000, 0.32327552E+03, 0.33050065E+03, 0.37523635E+00, 0.38362279E+00
 2540.000, 0.32305476E+03, 0.33025631E+03, 0.37498010E+00, 0.38333917E+00
 2550.000, 0.32283334E+03, 0.33001125E+03, 0.37472309E+00, 0.38305473E+00
 2560.000, 0.32261127E+03, 0.32976549E+03, 0.37446533E+00, 0.38276946E+00
 2570.000, 0.32238856E+03, 0.32951903E+03, 0.37420682E+00, 0.38248339E+00
 2580.000, 0.32216521E+03, 0.32927189E+03, 0.37394758E+00, 0.38219653E+00
 2590.000, 0.32194124E+03, 0.32902407E+03, 0.37368761E+00, 0.38190888E+00
 2600.000, 0.32171665E+03, 0.32877559E+03, 0.37342692E+00, 0.38162046E+00
 2610.000, 0.32149145E+03, 0.32852646E+03, 0.37316552E+00, 0.38133128E+00
 2620.000, 0.32126564E+03, 0.32827668E+03, 0.37290341E+00, 0.38104136E+00
 2630.000, 0.32103923E+03, 0.32802627E+03, 0.37264061E+00, 0.38075070E+00
 2640.000, 0.32081223E+03, 0.32777524E+03, 0.37237713E+00, 0.38045932E+00
 2650.000, 0.32058465E+03, 0.32752359E+03, 0.37211297E+00, 0.38016722E+00
 2660.000, 0.32035649E+03, 0.32727134E+03, 0.37184814E+00, 0.37987443E+00
 2670.000, 0.32012776E+03, 0.32701850E+03, 0.37158264E+00, 0.37958094E+00
